package_name,version,ecosystem,downloads_count,age_days,maintainers_count,dependencies_count,version_major,version_minor,version_patch,is_prerelease,base64_imports,base64_decode_calls,base64_encoded_strings,fernet_usage,aes_usage,rsa_usage,crypto_imports,http_requests,socket_usage,dns_lookups,external_urls_count,ip_addresses_hardcoded,suspicious_domains,file_read_operations,file_write_operations,file_delete_operations,temp_file_usage,sensitive_paths_accessed,eval_calls,exec_calls,subprocess_calls,os_system_calls,shell_commands,obfuscation_score,minified_code,hex_encoded_strings,unicode_obfuscation,string_concatenation_abuse,env_var_access,credential_patterns,token_patterns,password_patterns,api_key_patterns,keylogger_patterns,screenshot_capture,clipboard_access,webcam_access,microphone_access,reverse_shell_patterns,backdoor_patterns,c2_server_patterns,startup_modification,cron_job_creation,registry_modification,has_readme,has_license,has_tests,has_changelog,documentation_score,author_account_age_days,author_other_packages,author_verified,author_email_disposable,typosquatting_score,name_similarity_to_popular,known_vulnerability_count,cve_references,is_malicious
axelo,2.6.42,pypi,366,10,2,5,2,6,42,0,1,4,15,0,0,1,4,19,1,1,7,0,4,25,10,2,1,9,5,4,10,5,1,0.62,1,3,0,10,1,1,8,1,4,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0.25,53,1,0,0,0.2,0.82,5,2,1
react,4.0.43,npm,9261379,1865,2,8,4,0,43,0,1,2,1,0,0,0,2,1,0,0,1,0,0,9,0,0,1,0,0,1,1,1,0,0.12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.88,1372,39,1,0,0.07,0.14,0,0,0
pytorch,0.5.15,pypi,8335,151,8,30,0,5,15,0,1,1,0,0,0,0,4,4,1,0,2,0,0,11,4,1,1,1,2,1,1,0,1,0.35,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.97,1984,25,0,0,0.08,0.19,0,0,0
@airtel-web/clickstream,0.18.4,npm,7,8,1,8,0,18,4,0,4,14,13,0,1,1,3,11,0,2,3,4,4,11,18,5,1,10,7,1,5,5,7,0.61,1,1,0,4,0,1,7,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.21,50,2,0,1,0.33,0.39,2,0,1
helmet,2.4.41,npm,5337324,1796,20,4,2,4,41,0,1,2,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,2,0,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.7,2899,6,1,0,0.0,0.05,0,0,0
@bingads-webui-clientcenter/instrumentation,3.5.48,npm,468,16,1,0,3,5,48,1,4,14,16,0,1,0,7,8,1,0,13,4,8,22,23,0,0,4,10,6,10,0,6,0.64,1,8,0,19,1,3,4,3,5,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0.23,36,2,0,0,0.81,0.79,1,3,1
@asyncapi/problem,2.17.45,npm,31792,55,1,1,2,17,45,0,4,3,16,0,1,0,2,13,1,4,4,2,1,23,29,5,1,9,0,1,0,0,5,0.15,0,13,0,20,1,6,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.54,181,4,1,1,0.65,0.43,3,1,1
bytedsp,5.3.40,pypi,469,30,2,2,5,3,40,0,5,5,12,1,1,1,8,20,1,1,12,4,2,35,15,8,1,6,3,1,10,0,1,0.65,1,4,0,12,0,1,3,5,7,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0.32,46,0,0,1,0.39,0.3,1,0,1
node-fetch,2.10.31,npm,5320869,2842,5,12,2,10,31,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0.13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.78,1175,48,1,0,0.05,0.02,0,0,0
bcrypt,2.7.26,pypi,952506,957,6,8,2,7,26,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0.12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.85,1658,9,0,0,0.09,0.07,0,0,0
bull,1.11.28,npm,4345530,2511,6,16,1,11,28,0,0,0,1,1,0,1,2,1,0,1,1,0,0,4,4,1,0,0,0,0,0,0,0,0.11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.93,1498,48,0,0,0.04,0.07,0,0,0
detectren,5.3.19,pypi,230,15,1,3,5,3,19,1,5,13,9,1,1,1,3,3,1,4,12,4,1,18,6,0,1,4,9,4,1,3,1,0.51,0,12,1,10,1,1,0,2,6,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0.37,1,0,0,0,0.89,0.51,3,3,1
mocha,1.13.22,npm,9272351,1702,6,9,1,13,22,0,0,2,0,0,0,0,2,0,1,0,1,0,0,9,1,0,0,0,0,1,1,0,0,0.08,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.65,1517,36,1,0,0.09,0.02,0,0,0
matplotlib,4.6.33,pypi,8434,79,10,26,4,6,33,0,1,1,2,0,1,0,4,6,0,0,4,0,0,5,9,1,1,0,1,0,1,0,0,0.2,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.93,1563,6,1,1,0.1,0.23,0,0,0
000webhost-admin,2.7.4,npm,483,6,1,7,2,7,4,0,3,4,14,0,1,0,4,17,1,3,6,0,2,12,26,10,1,10,2,0,4,2,3,0.57,0,7,1,14,1,10,4,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.08,25,1,0,1,0.67,0.74,4,2,1
socket.io,0.5.42,npm,510189,2948,19,28,0,5,42,0,0,1,1,1,0,0,0,3,0,1,2,0,0,8,5,1,0,0,0,0,0,1,0,0.12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.99,1896,31,0,0,0.05,0.01,0,0,0
requests,2.0.7,pypi,929520,3919,6,13,2,0,7,1,1,2,0,1,0,1,0,2,0,1,1,0,0,5,4,1,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.74,2055,24,0,0,0.05,0.08,1,0,0
cryptograohy,5.12.40,pypi,4146,80,1,2,5,12,40,0,2,1,0,1,1,0,5,7,1,4,7,3,3,31,20,4,1,7,0,1,4,5,8,0.49,0,10,0,5,1,5,7,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.16,123,3,0,1,0.21,0.3,3,0,1
aietelegram,5.2.21,pypi,436,21,1,1,5,2,21,0,3,7,8,0,1,0,2,17,1,5,6,0,1,22,26,0,1,6,8,5,7,1,4,0.93,1,5,0,7,1,9,6,4,3,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0.27,10,0,0,1,0.91,0.97,2,3,1
bottle,5.1.23,pypi,406586,3551,14,16,5,1,23,1,1,0,0,0,0,0,2,0,0,0,0,0,0,8,1,0,0,0,1,1,0,0,0,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.96,1822,6,1,0,0.05,0.03,0,0,0
@gdcorp-commerce/cx-page-container,5.3.49,npm,326,18,1,2,5,3,49,0,5,13,13,1,1,0,8,14,1,4,7,2,7,29,27,5,1,4,7,8,4,3,5,0.68,1,14,1,14,1,0,4,4,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0.02,22,0,0,0,0.4,0.9,1,1,1
pg,2.13.17,npm,333652,2697,20,9,2,13,17,0,0,0,2,0,0,0,2,0,0,0,1,0,0,2,3,0,1,0,1,0,0,1,0,0.14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.9,2126,42,1,0,0.05,0.08,1,0,0
parcel,4.0.32,npm,7506297,648,20,15,4,0,32,0,0,2,0,1,0,1,1,1,0,0,2,0,0,5,3,0,1,0,0,0,0,0,0,0.08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.69,2755,34,0,0,0.07,0.12,0,0,0
@bs58-utils/wrapper,2.20.5,npm,485,9,1,1,2,20,5,1,2,15,3,1,1,0,2,12,1,0,8,5,3,32,16,8,1,9,2,1,7,0,4,0.7,0,13,1,19,1,3,8,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.15,23,0,0,1,0.89,0.47,4,0,1
mongoose,4.12.23,npm,6187176,470,14,30,4,12,23,0,0,2,1,1,0,0,0,0,0,0,2,0,0,9,0,1,1,0,0,0,0,1,1,0.14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.94,1225,28,1,0,0.01,0.04,0,0,0
nuxt,5.8.43,npm,9063,70,20,13,5,8,43,1,1,5,4,0,0,1,1,3,0,0,4,0,0,16,10,0,1,1,1,0,1,1,3,0.2,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.92,975,43,0,0,0.07,0.26,0,0,0
@asyncapi/nodejs-template,4.7.37,npm,465,21,2,6,4,7,37,1,3,4,16,1,1,0,5,5,1,1,4,1,3,40,16,1,1,8,5,4,4,1,1,0.67,0,11,1,13,1,2,8,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0.11,9,2,0,1,0.65,0.37,0,3,1
boto3,3.5.38,pypi,8989702,3070,7,22,3,5,38,1,0,2,1,0,0,0,0,3,0,0,2,0,0,7,0,1,0,0,1,0,0,0,1,0.09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.92,1350,6,1,0,0.09,0.08,0,0,0
colorama,5.13.24,pypi,697,90,14,29,5,13,24,0,1,4,4,1,0,1,0,4,1,1,2,0,0,17,2,0,0,0,0,0,2,0,0,0.39,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.9,1394,28,0,0,0.16,0.21,0,0,0
click,4.12.36,pypi,6396755,1776,2,20,4,12,36,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6,4,0,0,0,0,0,1,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.65,1950,35,0,0,0.01,0.1,0,0,0
@douinfe/semi-d2c-typings,3.16.26,npm,32230,149,1,4,3,16,26,1,4,2,9,0,1,1,1,2,0,1,3,3,2,17,13,2,1,6,0,6,9,1,3,0.23,0,2,0,7,1,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.17,113,0,0,1,0.36,0.19,5,3,1
@espace-client-axafr/configure-store,0.15.33,npm,183,24,1,3,0,15,33,0,5,4,2,1,1,0,6,8,1,1,11,2,6,39,1,5,1,10,2,2,10,1,8,0.79,1,5,1,3,1,0,3,4,3,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.01,37,2,0,0,0.78,0.88,2,0,1
debug,3.0.45,npm,9688890,438,14,10,3,0,45,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8,1,1,1,0,0,0,1,0,0,0.14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.7,923,29,0,0,0.04,0.14,0,0,0
assaulthimars,0.10.27,pypi,139,16,1,0,0,10,27,0,5,9,6,1,0,0,2,6,1,5,10,0,1,2,8,0,1,6,8,6,3,1,1,0.53,1,7,1,9,0,5,4,0,5,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.13,35,1,0,0,0.48,0.5,2,1,1
vitest,5.11.5,npm,6919,73,12,3,5,11,5,0,1,2,1,0,1,0,2,5,0,1,4,0,0,13,4,1,0,0,1,0,1,0,2,0.29,0,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.92,1916,3,0,0,0.13,0.15,0,0,0
@ctrl/shared-torrent,3.5.7,npm,114,3,1,1,3,5,7,0,1,7,2,1,0,0,6,8,1,1,12,5,5,20,12,1,1,8,2,5,5,5,2,0.98,0,4,1,6,1,2,6,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.2,30,2,0,1,0.65,0.73,1,1,1
pyjwt,3.10.19,pypi,3879750,2536,11,29,3,10,19,0,0,0,1,1,0,1,0,1,0,0,1,0,0,6,5,1,0,0,1,0,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.96,1212,12,1,0,0.09,0.13,0,0,0
ailzyn1tr0,2.0.30,pypi,338,16,1,5,2,0,30,0,2,3,5,1,1,0,6,4,1,2,7,0,1,26,24,6,0,5,9,3,7,1,5,0.73,1,13,0,3,1,1,3,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0.16,14,2,0,1,0.4,0.44,1,2,1
mysql-connector-python,1.10.22,pypi,7808,33,4,27,1,10,22,0,1,4,1,0,0,0,2,7,0,1,3,0,0,6,7,0,1,0,1,1,4,0,2,0.35,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.65,2079,4,0,0,0.24,0.3,0,0,0
artifact-lab-3-package-1f7a39bc,2.11.25,pypi,40,17,2,4,2,11,25,1,4,11,16,0,1,1,2,3,1,0,15,0,3,8,11,6,0,3,1,1,4,5,6,0.89,0,1,1,3,1,0,4,0,4,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0.34,48,2,0,1,0.68,0.75,4,1,1
@asyncapi/diff,5.3.44,npm,373,16,1,3,5,3,44,0,2,15,13,0,1,0,3,16,0,4,5,0,1,26,14,8,1,4,10,3,6,3,8,0.81,0,13,1,3,1,1,4,2,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.11,17,2,0,0,0.52,0.47,3,2,1
artifact-lab-3-package-b55680cd,3.2.43,pypi,222,6,1,5,3,2,43,1,1,15,3,1,1,0,6,11,1,0,14,5,7,9,14,2,0,10,10,1,2,4,2,1.0,1,11,1,10,0,10,7,4,7,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0.28,3,2,0,1,0.89,0.91,0,2,1
betterstyle,1.12.49,pypi,416,24,1,2,1,12,49,0,3,3,7,1,1,1,8,9,0,0,4,0,7,24,14,5,0,4,9,4,2,1,5,0.94,0,9,0,18,1,6,4,5,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0.05,55,2,0,1,0.47,0.76,3,0,1
lxml,5.3.26,pypi,6462608,2834,15,15,5,3,26,0,0,1,0,1,0,0,2,3,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0.08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.79,2476,32,1,0,0.08,0.02,1,0,0
@asyncapi/keeper,4.18.24,npm,4887,55,2,4,4,18,24,0,3,2,4,1,0,0,6,5,0,4,5,1,8,7,15,3,1,9,2,8,10,2,8,0.12,1,9,0,0,0,1,5,2,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28,147,2,1,0,0.68,0.72,2,0,1
got,4.8.22,npm,7683369,2327,19,14,4,8,22,0,0,0,1,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,2,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.75,1700,45,1,0,0.01,0.08,0,0,0
colormore,2.16.4,pypi,158,14,1,1,2,16,4,1,5,7,17,1,1,1,1,17,1,2,11,3,3,5,15,1,1,2,5,8,3,0,4,0.73,1,14,1,18,1,5,5,2,6,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.29,42,2,0,0,0.45,0.7,1,2,1
mqtt,1.4.25,npm,5469379,1289,4,5,1,4,25,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.93,2806,10,1,0,0.09,0.14,0,0,0
wheel,3.1.27,pypi,3914,94,9,16,3,1,27,0,1,2,2,0,0,1,0,2,1,1,5,1,0,11,4,0,1,0,0,0,1,0,1,0.3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.89,904,33,1,1,0.1,0.21,0,0,0
@espace-client-axafr/savings-summary-card,5.4.34,npm,324,23,1,5,5,4,34,0,4,15,18,1,0,0,5,6,1,0,3,0,6,39,30,3,1,2,4,5,3,2,7,0.75,0,9,0,20,1,6,6,2,5,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.2,29,0,0,1,0.41,0.81,5,0,1
flask,1.20.48,pypi,6987523,3804,15,4,1,20,48,1,0,0,1,1,0,0,1,3,1,1,0,0,0,2,3,1,1,0,0,1,0,0,1,0.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.88,961,44,0,0,0.04,0.06,1,0,0
beautifulsoup4,5.11.48,pypi,9278299,1954,9,24,5,11,48,0,0,2,1,0,0,0,1,0,0,0,1,0,0,6,2,0,0,0,0,1,0,0,0,0.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.73,768,11,0,0,0.06,0.11,1,0,0
adandv,2.14.0,pypi,423,11,2,1,2,14,0,0,5,10,1,1,1,0,3,14,1,0,5,4,7,25,7,1,0,7,10,1,5,5,8,0.65,1,8,1,13,1,6,6,2,4,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.37,9,1,0,1,0.31,0.96,4,1,1
bcryptjs,3.8.8,npm,2485189,1224,6,8,3,8,8,0,1,0,0,0,0,0,1,1,0,0,2,0,0,5,3,0,0,0,0,0,1,0,0,0.15,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.81,1477,28,1,0,0.08,0.04,0,0,0
jimp,3.1.29,npm,9964917,2606,11,13,3,1,29,0,0,2,0,1,1,1,0,2,0,0,1,0,0,4,5,0,0,0,0,0,2,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.92,1485,37,1,0,0.09,0.0,0,0,0
paramiko,3.3.32,pypi,5547755,2368,4,4,3,3,32,0,0,0,0,0,0,0,1,3,1,0,1,0,0,7,1,0,1,0,1,0,1,0,0,0.06,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.83,2704,32,0,0,0.03,0.13,0,0,0
mysql-connector-python,3.13.27,pypi,1730526,1637,5,4,3,13,27,1,1,0,2,1,0,0,0,0,0,1,0,0,0,8,4,0,1,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.81,2383,43,0,0,0.06,0.03,1,0,0
urllib3,2.11.32,pypi,7172166,2032,10,20,2,11,32,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.85,2252,43,1,0,0.08,0.02,0,0,0
dotenv,3.17.41,npm,6283398,599,13,13,3,17,41,1,1,0,0,0,0,0,0,0,0,1,2,0,0,9,4,0,0,0,0,1,0,0,0,0.12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.79,545,41,0,0,0.0,0.04,0,0,0
@cryptochords/shared,3.18.48,npm,335,0,1,3,3,18,48,1,2,15,16,1,1,1,8,17,1,0,7,1,7,28,7,7,1,9,7,0,6,1,3,0.74,1,0,1,13,1,3,6,3,6,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.08,25,0,0,1,0.49,0.62,2,3,1
@espace-client-axafr/banniere-alerte-client,3.11.37,npm,475,30,1,7,3,11,37,1,4,4,15,1,1,1,1,13,0,5,11,3,6,38,5,3,0,5,1,5,1,5,2,0.55,1,2,1,10,1,3,6,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0.32,19,2,0,1,0.3,0.75,2,1,1
4m-clean-shopify-app,3.14.36,npm,20,23,2,2,3,14,36,0,2,7,6,1,1,0,3,6,1,5,2,1,3,19,29,10,1,5,5,1,4,3,7,0.55,0,11,0,5,1,6,7,1,4,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0.3,54,0,0,1,0.23,0.47,5,1,1
nose,5.7.35,pypi,4904705,1672,17,11,5,7,35,1,1,0,0,0,0,0,2,2,0,0,0,0,0,3,5,0,0,0,0,1,0,0,0,0.1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.62,2137,45,1,0,0.04,0.01,0,0,0
@bbkkfkk/pre,3.16.7,npm,2,9,1,1,3,16,7,1,3,7,1,1,1,0,6,9,1,2,6,4,6,30,22,1,1,3,8,2,5,0,1,0.97,0,6,1,13,1,4,2,5,4,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.36,3,0,0,1,0.24,0.59,1,3,1
hpp,4.0.18,npm,5662175,2234,20,30,4,0,18,0,0,2,0,1,0,0,2,0,0,0,1,0,0,10,1,0,1,0,0,0,2,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.64,1775,13,0,0,0.07,0.08,0,0,0
ctf-aio-tool,4.9.20,pypi,209,20,1,2,4,9,20,0,1,10,7,0,1,0,2,4,1,5,9,4,5,5,12,3,1,2,2,0,4,5,8,0.66,0,14,1,3,1,8,6,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.15,12,2,0,1,0.39,0.73,1,3,1
lit,3.9.13,npm,9113,120,8,17,3,9,13,0,0,5,2,1,0,1,3,7,0,0,1,0,0,11,8,0,0,1,2,0,2,0,3,0.15,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.6,831,30,1,1,0.23,0.2,1,0,0
rollup,1.4.21,npm,9401730,3679,3,13,1,4,21,1,0,2,2,0,0,0,0,3,0,1,1,0,0,10,2,1,1,0,1,0,2,0,0,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.65,390,5,0,0,0.02,0.05,0,0,0
atlasctf-21-prod-11,2.3.3,pypi,41958,149,1,0,2,3,3,0,2,2,9,0,1,1,4,12,1,3,15,2,8,36,21,10,0,1,1,2,1,5,3,0.34,0,5,0,8,0,2,8,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.52,151,1,0,0,0.77,0.97,0,1,1
next,0.14.3,npm,3835,37,17,23,0,14,3,0,1,5,1,1,0,0,4,5,0,1,3,0,0,15,2,1,0,0,0,0,4,0,1,0.28,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.94,1676,8,0,0,0.13,0.13,0,0,0
@amazon-bedrock-agents-healthcare-lifesciences/docs,5.0.11,npm,195,19,1,1,5,0,11,1,5,6,16,1,0,0,8,18,1,4,7,4,1,4,14,1,1,8,10,5,7,3,8,0.84,0,1,0,19,1,2,7,3,2,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0.22,10,2,0,0,0.49,0.64,3,2,1
aiohttp,1.3.22,pypi,9876,121,9,26,1,3,22,0,1,1,0,1,0,0,0,3,0,0,5,1,0,8,8,1,1,0,3,0,0,0,2,0.29,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.51,626,38,0,1,0.13,0.23,0,0,0
@douinfe/semi-animation-react,4.12.45,npm,327,13,1,7,4,12,45,1,3,2,3,1,0,0,7,15,0,3,15,2,6,16,11,2,0,9,6,1,9,4,4,0.64,1,11,1,6,1,1,2,2,3,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0.13,28,0,0,1,0.53,0.51,2,0,1
@eooce/idx,4.15.42,npm,250,8,1,4,4,15,42,1,1,5,12,1,1,1,4,5,0,3,2,1,1,15,15,6,0,8,2,1,6,1,6,0.66,1,14,1,6,1,2,3,2,6,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0.26,9,1,0,0,0.76,0.46,3,1,1
@actbase/react-absolute,0.6.34,npm,424,22,1,0,0,6,34,0,3,12,2,0,0,0,3,11,0,4,15,1,5,28,13,7,1,7,2,6,6,0,7,0.94,0,0,1,4,1,1,5,4,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0.09,47,1,0,1,0.42,0.73,2,2,1
dependencyrrr,4.4.24,pypi,336,24,1,4,4,4,24,0,1,3,15,1,1,1,6,11,1,0,6,0,7,26,11,0,1,5,3,2,8,0,8,0.95,1,12,0,17,1,2,8,3,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.01,31,0,0,1,0.68,0.93,5,3,1
pyramid,4.8.8,pypi,5633525,1834,3,13,4,8,8,0,1,2,1,0,0,0,2,0,1,0,2,0,0,8,0,1,0,0,0,0,1,0,1,0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.81,1973,17,1,0,0.04,0.06,0,0,0
fastapi,0.16.36,pypi,3774585,1454,15,7,0,16,36,0,0,0,2,0,1,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0.08,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.62,1407,23,1,0,0.05,0.06,0,0,0
jimp,3.10.14,npm,4387729,1643,7,7,3,10,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,1,1,0,0.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.67,1666,9,1,0,0.07,0.12,0,0,0
@global-engineering-shared/gweb-material-global,1.9.3,npm,189,28,1,1,1,9,3,0,1,2,8,1,1,1,7,13,1,3,8,3,4,13,16,2,0,9,9,6,6,3,3,0.77,1,4,0,2,1,10,0,1,7,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.2,35,1,0,1,0.47,0.43,4,0,1
